station_id,province,district,name,network,operator,lat,lon,plug_count,gun_count,max_kw,total_site_kw,dc_fast,price_per_kwh,open_hours,status,source_url,verification_status,verification_note,confidence,notes,updated_by,active
chon_buri_kml_c625e57039b0,Chon Buri,,PTT RM Pattaya Klang,EV Station PluZ,PTT OR,12.945531,100.904077,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_a1a45154bb4d,Bangkok,,PTT BG Station (1),EV Station PluZ,PTT OR,13.797184,100.382661,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
samut_prakan_kml_61845232fb6c,Samut Prakan,,PTT RM Bangna-Trad km.25,EV Station PluZ,PTT OR,13.591086,100.826132,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
prachuap_khiri_khan_kml_06fa26d6bcc8,Prachuap Khiri Khan,,PTT Prachuap Khiri Khan Petroleum,EV Station PluZ,PTT OR,11.824304,99.782017,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_59f45ce35f80,Bangkok,,PTT Lert Rama 9,EV Station PluZ,PTT OR,13.74303,100.61299,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
saraburi_kml_b9afcc73757a,Saraburi,,PTT JanprasithPetroleum Km.100,EV Station PluZ,PTT OR,14.4640286,100.9069606,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
pathum_thani_kml_975d6dc6cf10,Pathum Thani,,PTT Sombat Charoen Service,EV Station PluZ,PTT OR,13.9887873,100.6342907,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
pathum_thani_kml_31e81995fb43,Pathum Thani,,PTT RM Pathum Thani Highway 346 Km.12 (Santisuk),EV Station PluZ,PTT OR,14.0284034,100.5180024,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
chumphon_kml_7dd5ead2313d,Chumphon,,PTT Chang Phueak Petroleum (Pathio Inbound),EV Station PluZ,PTT OR,10.930289,99.289087,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
samut_prakan_kml_11d94c0ffbb1,Samut Prakan,,PTT RM Bangna-Trad km.27,EV Station PluZ,PTT OR,13.586032,100.843432,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
tak_kml_46a5ffb7e6d1,Tak,,PTT Tak Mai Ngam Energy,EV Station PluZ,PTT OR,16.90725,99.123069,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
uttaradit_kml_ccd57180eabd,Uttaradit,,PTT Trading Organization of SKSC,EV Station PluZ,PTT OR,17.6777811,100.1454367,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
chiang_mai_kml_3e4855a17614,Chiang Mai,,PTT Sukhum Service (Mae Taeng),EV Station PluZ,PTT OR,19.0824512,98.9368034,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_8e04d6553331,Bangkok,,PTT Ratchapruek 2,EV Station PluZ,PTT OR,13.7617217,100.4454619,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
songkhla_kml_754a768b1a8b,Songkhla,,PTT Khuha Petroleum 2,EV Station PluZ,PTT OR,7.1542491,100.2835377,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
nakhon_pathom_kml_6784d798ff8f,Nakhon Pathom,,PTT RM Nakhon Pathom-Lamphaya 3,EV Station PluZ,PTT OR,13.797386,99.962096,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
surat_thani_kml_83ca84f87ffc,Surat Thani,,PTT Jittichot Petroleum,EV Station PluZ,PTT OR,8.673478,99.334382,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
surat_thani_kml_67bc24a9a4d0,Surat Thani,,PTT Kor Kit Petroleum,EV Station PluZ,PTT OR,9.1252812,99.1588883,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
surat_thani_kml_de678e1eff11,Surat Thani,,PTT Jiyangkur Power Plus,EV Station PluZ,PTT OR,9.673441,99.113946,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
samut_prakan_kml_2f3a7e89cdd8,Samut Prakan,,PTT Park Mall 3,EV Station PluZ,PTT OR,13.646408,100.582985,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_e44d0104c268,Bangkok,,PTT RM Bangkok-Phahonyothin km.27,EV Station PluZ,PTT OR,13.9412671,100.6235373,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
samut_songkhram_kml_11069b0dedd1,Samut Songkhram,,PTT 3 G Intertrade,EV Station PluZ,PTT OR,13.433726,100.050673,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
nonthaburi_kml_f01edb07c224,Nonthaburi,,PTT Suppakorn,EV Station PluZ,PTT OR,13.822483,100.437006,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
nonthaburi_kml_790166af67e2,Nonthaburi,,PTT RM Outer Ring Road-Bang Yai,EV Station PluZ,PTT OR,13.833351,100.41433,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
chachoengsao_kml_51d08036398d,Chachoengsao,,PTT RM Chachoengsao Bangna Trad Km. 51,EV Station PluZ,PTT OR,13.4821068,101.0016077,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
ratchaburi_kml_7dbcdba0f164,Ratchaburi,,PTT RM Ratchaburi-Photharam,EV Station PluZ,PTT OR,13.692347,99.887627,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
chon_buri_kml_182d9b172209,Chon Buri,,PTT RM Pattaya Mini Siam,EV Station PluZ,PTT OR,12.958187,100.90883,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
sa_kaeo_kml_df5821ee5c28,Sa Kaeo,,PTT Hiaphol Sunglui Sonong Chattem Mangmi Srisuk,EV Station PluZ,PTT OR,13.811676,102.079225,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
nakhon_pathom_kml_7ad97c064654,Nakhon Pathom,,PTT JKN Achi,EV Station PluZ,PTT OR,13.786002,100.269714,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_4f571e8ea4d7,Bangkok,,PTT Sang Aree Station (5),EV Station PluZ,PTT OR,13.860291,100.700888,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
khon_kaen_kml_3bbf762e2377,Khon Kaen,,PTT Charoensubnongruea,EV Station PluZ,PTT OR,16.4865777,102.4829226,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
maha_sarakham_kml_23faf89b9b32,Maha Sarakham,,PTT Choksiri Oil,EV Station PluZ,PTT OR,15.5070563,103.18553,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
rayong_kml_823a7a83600c,Rayong,,PTT Burapha petroleum (1995) (2),EV Station PluZ,PTT OR,12.72495,101.20446,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
khon_kaen_kml_9210212a6b60,Khon Kaen,,PTT Porncharoen 2014,EV Station PluZ,PTT OR,16.4873512,102.4595107,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_6fa64f2ae26b,Bangkok,,PTT RM Bangkok-Sathon Taksin 2,EV Station PluZ,PTT OR,13.703379,100.445971,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
prachuap_khiri_khan_kml_177bf9bde93e,Prachuap Khiri Khan,,PTT Nam Prachuap,EV Station PluZ,PTT OR,11.862239,99.784198,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_fbfbff4e9729,Bangkok,,SS Silom Square,EV Station PluZ,PTT OR,13.7279585,100.5285549,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
nakhon_pathom_kml_b2b7ccd0111d,Nakhon Pathom,,PTT Nakhon Pathom,EV Station PluZ,PTT OR,13.80935,100.059,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
nonthaburi_kml_7577b7823db6,Nonthaburi,,PTT Dancoon Green Power,EV Station PluZ,PTT OR,13.925408,100.560575,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_fa8619c0fdad,Bangkok,,Grande Centre Point Lumphini,EV Station PluZ,PTT OR,13.723266,100.547278,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
lop_buri_kml_a0f0e878141a,Lop Buri,,PTT RM Lopburi-Tha Wung,EV Station PluZ,PTT OR,14.8861057,100.4280428,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_e9138990f200,Bangkok,,PTT Phutthabucha Station,EV Station PluZ,PTT OR,13.6511046,100.4835683,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_90b5f9324ce2,Bangkok,,PTT Phukang Premium,EV Station PluZ,PTT OR,13.7923,100.4491,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_9cb8079e3733,Bangkok,,PTT Petroleum Oil (Ramintra),EV Station PluZ,PTT OR,13.859817,100.622523,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_f179a2d4aa37,Bangkok,,Burgerking Sukhumvit 52,EV Station PluZ,PTT OR,13.704343,100.601285,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_033bd0ffdc2e,Bangkok,,PTT RM Bangkok-Ramintra  1,EV Station PluZ,PTT OR,13.810156,100.620361,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
nakhon_ratchasima_kml_965e4f7a2267,Nakhon Ratchasima,,PTT Sikhio (HUB),EV Station PluZ,PTT OR,14.8455611,101.6318054,2,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_7f3097aeb534,Bangkok,,PTT NGV Station Kamphaengphet 2,EV Station PluZ,PTT OR,13.80358,100.548,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_c58962f293db,Bangkok,,BigC Foodplace Saimai,EV Station PluZ,PTT OR,13.9229127,100.6668574,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
nonthaburi_kml_9fa01ab055ef,Nonthaburi,,PTT Siharachkarnkheha,EV Station PluZ,PTT OR,13.90569,100.408302,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
pathum_thani_kml_ef4b7106d681,Pathum Thani,,PTT Chaintrakul,EV Station PluZ,PTT OR,13.988027,100.47262,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_0e4a3438ff27,Bangkok,,Oriental Residence Bangkok,EV Station PluZ,PTT OR,13.7383449,100.5464055,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
yala_kml_49648a47ce27,Yala,,Yala Park,EV Station PluZ,PTT OR,6.533477,101.286152,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
nakhon_ratchasima_kml_14cc5281489d,Nakhon Ratchasima,,Centara Korat,EV Station PluZ,PTT OR,14.9969936,102.117457,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
nonthaburi_kml_feed95bb8abc,Nonthaburi,,Mori Walk,EV Station PluZ,PTT OR,13.9121247,100.5544193,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_441f90b05ec3,Bangkok,,BigC Ratchadamri,EV Station PluZ,PTT OR,13.7471551,100.5411993,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
nonthaburi_kml_a1aff9b7cd33,Nonthaburi,,Office Of The Permanent Secretary For Defence (Si Saman),EV Station PluZ,PTT OR,13.9365,100.550784,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
udon_thani_kml_f840ad895898,Udon Thani,,PTT RM Udonthani Dusadee KM.121,EV Station PluZ,PTT OR,17.4453986,102.7919461,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
chon_buri_kml_7ff44bd67d15,Chon Buri,,Centara Grand Mirage Beach,EV Station PluZ,PTT OR,12.9596142,100.886363,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
nakhon_ratchasima_kml_b8d274a8bc67,Nakhon Ratchasima,,Bangkok Hospital Pakchong,EV Station PluZ,PTT OR,14.7182773,101.4316758,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
kamphaeng_phet_kml_16548e237239,Kamphaeng Phet,,PTT Khanu Woralaksaburi (HUB),EV Station PluZ,PTT OR,16.0936124,99.7227409,1,,,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium,Provider=PTT; imported from KML; not operator-verified.,kml_import,true
